Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-01,43.739764516902355,44.98536682128906,43.308597182903725,44.98536682128906,7106000.0,0.0,0
2016-03-02,44.8496290259907,45.05723094402581,44.23481569292068,44.4743537902832,7054800.0,0.0,0
2016-03-03,44.46636483722988,44.78575097879552,44.035197505775855,44.657997131347656,9283900.0,0.0,0
2016-03-04,44.71388575583248,45.27280993695873,44.15496157470622,44.833656311035156,6439700.0,0.0,0
2016-03-07,44.47435137680504,45.11312061707191,43.77969001838307,45.03327560424805,7741800.0,0.0,0
2016-03-08,44.85761856100373,45.089173391555576,44.09907866023633,44.17094039916992,5303700.0,0.0,0
2016-03-09,44.32265123214036,45.23290102420595,43.947375935143505,45.025299072265625,8402500.0,0.0,0
2016-03-10,45.16103126695734,45.80778381613753,44.17093662034081,44.89753723144531,5627900.0,0.0,0
2016-03-11,45.033280510695896,46.2070181657256,44.99335495404201,46.09523391723633,6537400.0,0.0,0
2016-03-14,46.04731508610366,46.09522391615835,45.488393964923944,45.680023193359375,4650800.0,0.0,0
2016-03-15,45.23289500647001,45.45646349799228,44.019231824406326,44.41047668457031,5779600.0,0.0,0
2016-03-16,44.37854473953413,45.14506796581401,44.11505066718586,44.961421966552734,6245400.0,0.0,0
2016-03-17,45.08118706173385,45.08118706173385,43.444339725904655,44.17094039916992,8308800.0,0.0,0
2016-03-18,44.386525004087176,45.19297068909825,43.755738976131504,45.16901779174805,11029800.0,0.0,0
2016-03-21,45.12909943424011,45.33669833746333,44.49831334823121,44.72188186645508,6632900.0,0.0,0
2016-03-22,44.51427020197329,45.94351835292511,44.51427020197329,45.91157913208008,7661600.0,0.0,0
2016-03-23,45.64010436675529,45.91158166714452,44.8895509108048,45.00133514404297,5116400.0,0.0,0
2016-03-24,44.825669622498445,44.91350095615538,44.45039139537944,44.80970001220703,5278900.0,0.0,0
2016-03-28,44.99335657182448,45.2728202489884,44.55420284587254,44.801727294921875,3803100.0,0.0,0
2016-03-29,44.793733015927174,45.59219530174329,44.09108839745116,45.55227279663086,4567900.0,0.0,0
2016-03-30,45.8556948726044,45.935539892500906,45.288787312019345,45.51235580444336,3650300.0,0.0,0
2016-03-31,45.52832072929239,45.879643044908526,45.368627660051615,45.6081657409668,4930300.0,0.0,0
2016-04-01,45.176996644428016,45.96747258508023,45.001333970553375,45.84770202636719,4525700.0,0.0,0
2016-04-04,46.023365301091005,47.42866061865103,45.9035977867062,47.27695083618164,8108100.0,0.0,0
2016-04-05,46.74198913574219,47.55642114068935,46.38268045034016,46.74198913574219,6779400.0,0.0,0
2016-04-06,46.726011882593475,47.82789065570257,46.726011882593475,47.81990432739258,6322800.0,0.0,0
2016-04-07,47.44463819027702,47.82790285371713,46.917653085412596,47.34882354736328,7827600.0,0.0,0
2016-04-08,47.50052430079417,47.74804566824606,46.44655124629593,46.686092376708984,5750000.0,0.0,0
2016-04-11,46.781910410719775,47.308895453428605,46.51043308290661,46.71004867553711,4894000.0,0.0,0
2016-04-12,47.0933037916659,47.94765816732611,46.86174900494519,47.81990432739258,7243700.0,0.0,0
2016-04-13,48.26327664525695,48.36807500213955,47.32010065879174,47.61030960083008,7023000.0,0.57,0
2016-04-14,47.682871018896556,47.95695695303065,47.56194957804093,47.78766632080078,5185600.0,0.0,0
2016-04-15,48.0053181762981,48.158485729124926,47.384594121815894,47.97307205200195,4660800.0,0.0,0
2016-04-18,47.96501120615081,48.62604136667659,47.80378366269485,48.27134323120117,6089400.0,0.0,0
2016-04-19,48.4406339618891,49.35962702247338,48.10205579079184,48.505123138427734,6149300.0,0.0,0
2016-04-20,48.50512110418763,49.2628896540656,48.335833563318594,48.75502395629883,4443600.0,0.0,0
2016-04-21,48.8275774578552,49.52085377661555,48.80339440143883,49.47248458862305,5702400.0,0.0,0
2016-04-22,49.41605537916066,49.97229027770325,49.14196946434309,49.51279067993164,5103000.0,0.0,0
2016-04-25,49.27901729296086,49.41605872206035,48.97268523211028,49.1500358581543,4320500.0,0.0,0
2016-04-26,49.141969463873274,49.40799538494062,48.79533130469084,49.1177864074707,4281700.0,0.0,0
2016-04-27,49.11779130254002,49.56116480667902,48.56961941827941,48.93238067626953,6679200.0,0.0,0
2016-04-28,47.207253888654456,50.060968676649765,46.376932973005864,49.33544921875,16235400.0,0.0,0
2016-04-29,49.19840409790097,49.53698230085806,48.7550305888125,49.17422103881836,13052700.0,0.0,0
2016-05-02,49.004929689610655,49.98035194929234,48.932377442806896,49.52891540527344,9512000.0,0.0,0
2016-05-03,49.166149331456594,50.05289613838621,48.94849262608456,49.7949333190918,9316600.0,0.0,0
2016-05-04,49.416054891110605,49.69820387204902,49.18227509765985,49.54503631591797,8691400.0,0.0,0
2016-05-05,49.50473098826069,50.30280568118044,49.24676813452416,50.25443649291992,8646200.0,0.0,0
2016-05-06,49.980348358578624,50.58494934678723,49.6982024608118,50.391475677490234,10880700.0,0.0,0
2016-05-09,50.27055614249938,51.48781808372384,50.206063895864126,51.35077667236328,9917400.0,0.0,0
2016-05-10,51.197608638611555,51.39914229469596,51.044444167044844,51.38302230834961,12103400.0,0.0,0
2016-05-11,51.40721499514026,51.455584188720835,50.49628183791357,50.54465103149414,9375200.0,0.0,0
2016-05-12,50.67362372118103,50.84291125673679,50.29473945813373,50.3753547668457,9589500.0,0.0,0
2016-05-13,50.101264279404745,50.67361908062688,49.835238397756555,49.980342864990234,7339600.0,0.0,0
2016-05-16,49.90779568507812,50.480150544257384,49.57728060405746,50.343109130859375,6707400.0,0.0,0
2016-05-17,50.33504429702063,50.617193257610055,47.15887501823457,48.569610595703125,31528900.0,0.0,0
2016-05-18,48.26327967391646,49.01298512950854,48.01337990549215,48.73889923095703,10622000.0,0.0,0
2016-05-19,48.41645350802604,48.6502302451016,47.48133733424384,47.78766632080078,9917900.0,0.0,0
2016-05-20,48.069809396342144,48.40838446872814,47.58612676772838,48.1181755065918,11259400.0,0.0,0
2016-05-23,48.166552306158216,48.23910455816134,47.66674961189228,47.80379104614258,6468900.0,0.0,0
2016-05-24,48.15042897295306,49.10166823827823,47.98114141094436,48.93238067626953,8888100.0,0.0,0
2016-05-25,49.238704145043606,49.553096155324845,49.0049243668285,49.3515625,5857600.0,0.0,0
2016-05-26,49.174219623270616,50.1173958022631,49.09360737854237,49.899742126464844,6537100.0,0.0,0
2016-05-27,49.97229276346208,50.94771503891901,49.89974051548496,50.55270767211914,5768000.0,0.0,0
2016-05-31,50.552706145183656,51.181493300379614,50.4962769623681,50.73005676269531,7147900.0,0.0,0
2016-06-01,50.73005681985981,50.92352742539979,50.48821702535493,50.649444580078125,5284400.0,0.0,0
2016-06-02,50.68169254874732,52.51968193068373,50.64944949480187,52.471309661865234,11628000.0,0.0,0
2016-06-03,52.205279718446015,52.69702232872011,51.39108203007625,52.39875030517578,10621600.0,0.0,0
2016-06-06,50.08514471557463,50.778420979608775,49.87554799264548,50.64137649536133,16403400.0,0.0,0
2016-06-07,50.45597240653985,51.262107129075936,50.222192598966004,50.86709976196289,10980100.0,0.0,0
2016-06-08,50.14963191582002,50.222184151651454,49.47247873977971,49.76268768310547,13173000.0,0.0,0
2016-06-09,49.577287838782794,50.11739665298213,48.7872761414279,48.972686767578125,11503700.0,0.0,0
2016-06-10,48.36002627304936,49.1822810334592,48.142369515825536,49.17422103881836,11052300.0,0.0,0
2016-06-13,48.738907395420604,49.488612976599086,48.24716469430782,48.3116569519043,11673600.0,0.0,0
2016-06-14,47.93276673368865,48.67441222907155,47.690926947753255,48.28746795654297,11560200.0,0.0,0
2016-06-15,48.601857383360766,49.39186894853329,48.37613759676893,48.69053268432617,7739300.0,0.0,0
2016-06-16,48.31165338919172,49.12584809276431,48.29553032598159,49.093605041503906,7011200.0,0.0,0
2016-06-17,49.07746836730483,49.15002059404909,48.02143108361813,48.376129150390625,12574700.0,0.0,0
2016-06-20,48.884003144089796,49.3193165794154,48.41644666090121,48.45675277709961,7076500.0,0.0,0
2016-06-21,48.52931367632532,48.69054124504935,48.166552415486294,48.35196304321289,6366500.0,0.0,0
2016-06-22,48.36808019973121,49.3193193563387,48.303587950054904,48.682472229003906,6718600.0,0.0,0
2016-06-23,49.06135303643352,49.43217422035429,48.86787937625427,49.42411422729492,5328200.0,0.0,0
2016-06-24,47.771543445087126,48.85176412208494,47.707054264827555,48.255226135253906,9878500.0,0.0,0
2016-06-27,47.86827665429436,48.1101164356581,47.02183588194145,47.30398178100586,7945500.0,0.0,0
2016-06-28,47.787661737200864,48.4728780443929,47.68286644534818,48.36001968383789,9897600.0,0.0,0
2016-06-29,48.835630062692495,50.004522641366684,48.55348113926564,49.82717514038086,9308000.0,0.0,0
2016-06-30,49.81105965758122,49.99647025395282,49.28707091663046,49.90779495239258,7920600.0,0.0,0
2016-07-01,49.96422969415356,50.96383810237614,49.843311330964966,50.55270767211914,6533700.0,0.0,0
2016-07-05,50.38341882518657,50.552706374400834,49.79494086232757,49.91585922241211,6293600.0,0.0,0
2016-07-06,49.851369840136684,51.39914698399674,49.81912371418297,51.084754943847656,9202200.0,0.0,0
2016-07-07,51.27016290596043,51.39108433445832,50.95577088205753,51.133121490478516,7081900.0,0.0,0
2016-07-08,51.17342849663168,51.979566242012744,50.57689056275733,51.72160339355469,7921700.0,0.0,0
2016-07-11,51.79415506261617,52.39069302529452,51.649050568957136,51.8747673034668,9641500.0,0.0,0
2016-07-12,52.132725621296366,53.05171861761172,51.850579727746776,52.80181884765625,11870500.0,0.0,0
2016-07-13,52.704224907313204,52.89126624522262,52.24882854274787,52.671695709228516,7684200.0,0.57,0
2016-07-14,51.80156963506336,52.15938155386726,51.1835272000365,51.73651123046875,12090100.0,0.0,0
2016-07-15,51.89915947498606,52.183782268957735,51.33804463737513,51.4925537109375,8827500.0,0.0,0
2016-07-18,51.419356188075255,51.85849108635783,51.378696238713225,51.68771743774414,6384800.0,0.0,0
2016-07-19,51.56574287255247,52.02114244506294,51.30551543173385,51.4925537109375,5794500.0,0.0,0
2016-07-20,51.695856212126564,51.96421750345642,51.50068718402827,51.56574249267578,7502800.0,0.0,0
2016-07-21,51.41936193322997,52.04553515026527,51.370568127250564,51.95608139038086,6145500.0,0.0,0
2016-07-22,52.04553843335808,52.118724493710396,51.70399107642397,51.891029357910156,4972900.0,0.0,0
2016-07-25,51.97234665490841,52.45214156227748,51.80970373505935,52.305763244628906,7241200.0,0.0,0
2016-07-26,52.378953136635246,52.639180555762,52.01300425690911,52.411476135253906,4885200.0,0.0,0
2016-07-27,52.38707963634924,52.94819751704875,52.30575973296215,52.77742385864258,6220400.0,0.0,0
2016-07-28,52.68797084877314,52.90753521145461,51.988608501993625,52.631046295166016,6556100.0,0.0,0
2016-07-29,53.078312648498674,53.99724562764757,52.9807312378361,53.85900115966797,10525000.0,0.0,0
2016-08-01,53.85899907248341,54.5502275899059,53.85899907248341,54.436378479003906,7599000.0,0.0,0
2016-08-02,54.42824975908235,54.53396502794184,53.71262582246276,54.30626678466797,8763200.0,0.0,0
2016-08-03,54.33065944427741,54.48517161782704,53.850867627503376,54.13549041748047,6355100.0,0.0,0
2016-08-04,54.143628744510764,54.468914618929645,53.73702295256517,53.7532844543457,4901900.0,0.0,0
2016-08-05,53.79393584649502,54.159878498142405,53.76954049695995,54.111087799072266,5045600.0,0.0,0
2016-08-08,53.98097356882257,54.2168056327537,53.468652591234175,53.94844436645508,5309300.0,0.0,0
2016-08-09,53.948443583086444,54.68846896650164,53.875257532055514,54.28999710083008,5717300.0,0.0,0
2016-08-10,54.241201324864534,54.45263803942863,53.826467951768144,54.021636962890625,4506100.0,0.0,0
2016-08-11,54.3713291608761,54.574632064946286,54.24121232420129,54.444515228271484,4246600.0,0.0,0
2016-08-12,54.371317689291,54.80231876229466,54.11922412681209,54.639678955078125,5215400.0,0.0,0
2016-08-15,54.86737697738432,55.395965655478626,54.745394020237796,54.80231857299805,5215400.0,0.0,0
2016-08-16,54.59088320549545,54.98122743711649,54.078562218034484,54.27373123168945,7147600.0,0.0,0
2016-08-17,54.23307471909098,54.76979106106407,53.95657959407184,54.346923828125,7945400.0,0.0,0
2016-08-18,54.13547880458514,54.834841055254294,54.11921730763686,54.298118591308594,8205800.0,0.0,0
2016-08-19,54.135496642024826,54.63155622058432,54.08670593079347,54.566497802734375,6709400.0,0.0,0
2016-08-22,54.73724961043491,55.12759375714876,54.42009770561541,54.493289947509766,7884800.0,0.0,0
2016-08-23,54.69661119244524,54.88364637659001,53.66382903815919,53.81020736694336,10227800.0,0.0,0
2016-08-24,53.924053765021604,54.10296129164431,52.72863184105307,52.90753936767578,8551100.0,0.0,0
2016-08-25,52.891273712271584,53.20842568298427,52.26509741828222,52.631046295166016,6379000.0,0.0,0
2016-08-26,52.59852001575519,52.875008947410194,52.21630961844626,52.541595458984375,7041600.0,0.0,0
2016-08-29,52.728636481308804,52.93193937866915,52.20005391162155,52.46028137207031,5099200.0,0.0,0
2016-08-30,52.4846658419419,52.62291029444066,52.134984682832176,52.1756477355957,5531800.0,0.0,0
2016-08-31,52.21630770084174,52.411476716272624,51.63892830213832,52.126853942871094,6750000.0,0.0,0
2016-09-01,52.12685940561654,52.159388612315844,51.72838748109569,52.0699348449707,5126700.0,0.0,0
2016-09-02,52.346426501760284,52.435880263127764,51.939817649502004,52.143123626708984,4100800.0,0.0,0
2016-09-06,52.61478151584198,52.777427538266714,52.086199004817836,52.541595458984375,6286300.0,0.0,0
2016-09-07,52.346421161754066,52.972591223137684,52.281362759339714,52.834346771240234,5714300.0,0.0,0
2016-09-08,52.01300230247672,52.167514459509235,51.59013198674658,52.094322204589844,8238800.0,0.0,0
2016-09-09,51.41123632603399,52.04554035643818,51.281122599229136,51.52508544921875,8848500.0,0.0,0
2016-09-12,51.216053671189385,52.23257102476276,50.955826270998784,52.11058807373047,6653000.0,0.0,0
2016-09-13,51.76903935935536,52.16751432384641,51.24045069052843,51.508811950683594,7640400.0,0.0,0
2016-09-14,51.56573650244583,52.01300216721571,51.28111374363466,51.508811950683594,5890000.0,0.0,0
2016-09-15,51.37056277003923,51.89915142214716,51.16725991956007,51.51694107055664,7806800.0,0.0,0
2016-09-16,51.66332265105936,51.874759366188286,51.37056603143808,51.45188903808594,11165300.0,0.0,0
2016-09-19,51.73651717322876,51.809706335726894,51.094082415918315,51.15913772583008,7903500.0,0.0,0
2016-09-20,51.52508420025691,51.679593277668666,51.03715540994907,51.460025787353516,4826500.0,0.0,0
2016-09-21,51.63079755239352,52.24883690413208,51.394965481771926,52.126853942871094,7587400.0,0.0,0
2016-09-22,52.1431229512497,53.02138664481769,52.110593747145515,52.923805236816406,5416100.0,0.0,0
2016-09-23,52.89940425585779,53.12710245604676,52.65543835319211,52.84247970581055,5154200.0,0.0,0
2016-09-26,52.46840547736426,52.761162126136554,52.06179971010401,52.10246276855469,5567700.0,0.0,0
2016-09-27,52.00486970606992,52.65543820633489,51.79343300463674,52.50905990600586,4358300.0,0.0,0
2016-09-28,52.80996249358164,52.80996249358164,51.956087844723896,52.224449157714844,5645600.0,0.0,0
2016-09-29,52.28949304535809,52.29762069187265,51.06967290050541,51.0859375,6431200.0,0.0,0
2016-09-30,50.963963576999376,51.44375848948452,50.785059155197864,51.289249420166016,7325400.0,0.0,0
2016-10-03,51.248583647498734,51.46815110138726,50.62241048688822,51.41935729980469,4239600.0,0.0,0
2016-10-04,51.48442319922296,51.66332762676756,50.86638069779742,51.23232650756836,4719400.0,0.0,0
2016-10-05,51.29737924721302,51.84222942428461,51.23232084282244,51.54947280883789,4442500.0,0.0,0
2016-10-06,51.36243240076366,51.40309235072909,50.87450679686788,51.09407424926758,4446100.0,0.0,0
2016-10-07,51.31363659579419,51.70398078625489,50.825711010951146,51.175392150878906,3812700.0,0.0,0
2016-10-10,51.28924105248327,51.769035886691356,51.167258105658,51.484413146972656,3135300.0,0.0,0
2016-10-11,51.29738889034742,51.44376412343165,50.45977883821561,50.736270904541016,5308400.0,0.0,0
2016-10-12,50.88399518529233,51.07275801754673,50.079700153215846,50.235633850097656,4563800.0,0.57,0
2016-10-13,50.030460711567635,50.56392324915529,49.80066300590351,50.186397552490234,5988600.0,0.0,0
2016-10-14,50.4326018624002,50.49005127974323,49.36568008648317,49.3820915222168,5606500.0,0.0,0
2016-10-17,49.32463852076853,49.82527180474432,49.12766999869301,49.35746765136719,6138700.0,0.0,0
2016-10-18,49.751411206576186,50.57212074275547,49.570857237532465,50.514671325683594,6655100.0,0.0,0
2016-10-19,50.91682060663591,51.01530487481127,50.202801052778824,50.41618728637695,5588900.0,0.0,0
2016-10-20,50.43260139676255,50.8675764471318,50.33411712947786,50.68701934814453,4391300.0,0.0,0
2016-10-21,50.3751524388898,50.424393007601545,49.77603485041557,50.04686737060547,4341700.0,0.0,0
2016-10-24,50.1699749008453,50.62136452029034,50.0796963508046,50.161766052246094,3934800.0,0.0,0
2016-10-25,50.11252540618046,50.604949875584666,50.022246856279395,50.514671325683594,6432800.0,0.0,0
2016-10-26,50.48184257784346,50.6459851124828,49.82527557004454,50.07969665527344,4560800.0,0.0,0
2016-10-27,50.43259781062447,50.65418974432697,49.73499287917034,50.44080352783203,6612500.0,0.0,0
2016-10-28,47.231830447128026,47.921226542845844,45.188265573550446,47.272865295410156,24865300.0,0.0,0
2016-10-31,46.82969289569762,47.026661454853866,45.72994185967237,45.77918243408203,14185800.0,0.0,0
2016-11-01,45.95973585401136,46.46036919191393,45.69710904244913,46.32905578613281,9799400.0,0.0,0
2016-11-02,46.33726141645415,46.93637902486727,46.288020846103656,46.608097076416016,9746200.0,0.0,0
2016-11-03,46.87892573895874,47.01844798188035,45.836624298810904,45.86945343017578,9842600.0,0.0,0
2016-11-04,46.01718544034054,46.673752471628475,45.85304289982892,45.9925651550293,11187000.0,0.0,0
2016-11-07,46.62450340880061,50.19458814356862,46.48498117901286,48.347991943359375,17763100.0,0.0,0
2016-11-08,48.25772132698623,48.92249719525048,47.62577459238507,48.26593017578125,9353200.0,0.0,0
2016-11-09,52.60747579800519,53.091697641508226,49.57905897943635,51.40924072265625,18694000.0,0.0,0
2016-11-10,51.75394762928181,53.38716108324115,51.532355665332034,52.525413513183594,15948700.0,0.0,0
2016-11-11,52.14788406226848,52.40230201178385,51.53235191742799,51.78676986694336,10201600.0,0.0,0
2016-11-14,52.032989605027915,52.2299581547156,51.089172317935294,51.680084228515625,8315700.0,0.0,0
2016-11-15,52.02477653284112,52.02477653284112,50.86757622239383,51.59800720214844,5610300.0,0.0,0
2016-11-16,51.433865439184,51.68008080612655,50.407978512784844,50.506465911865234,6571200.0,0.0,0
2016-11-17,50.67880645110433,50.87577808852877,50.169967489664984,50.63777160644531,4879500.0,0.0,0
2016-11-18,50.59674081759042,50.99888671054572,49.56264511704608,49.66933822631836,7023200.0,0.0,0
2016-11-21,49.817073461490914,49.89914316937746,49.40671866054084,49.58727264404297,6328300.0,0.0,0
2016-11-22,49.6447222450087,49.70217166326555,48.10178740855415,48.36441421508789,8518600.0,0.0,0
2016-11-23,48.26592582096854,49.55443945878226,48.09357445016706,49.390296936035156,5546600.0,0.0,0
2016-11-25,49.27539767313364,49.79244238868634,48.97173291297428,49.661128997802734,2941600.0,0.0,0
2016-11-28,48.528556363136396,49.193329092143095,48.43006896340629,48.79938888549805,6274600.0,0.0,0
2016-11-29,48.996356385598155,50.96605725124159,48.84862842933012,50.5474967956543,11858800.0,0.0,0
2016-11-30,50.58032595846673,50.75267419730364,49.75961648123398,49.89913558959961,9025200.0,0.0,0
2016-12-01,49.923763457142584,49.923763457142584,48.216686089425245,48.55317687988281,8266200.0,0.0,0
2016-12-02,48.577800959013594,49.24257687388417,48.38083240474294,48.77477264404297,8020700.0,0.0,0
2016-12-05,48.91428008155465,50.24383159343277,48.8896598008466,49.9483757019043,10227700.0,0.0,0
2016-12-06,49.8663212499047,50.6542049611174,49.513418950318325,50.5721321105957,7610400.0,0.0,0
2016-12-07,49.455956194436645,49.77603554934959,48.257721000663075,49.23436737060547,13095600.0,0.0,0
2016-12-08,49.25898733869722,50.04686775166851,48.49572721026927,49.9812126159668,9192300.0,0.0,0
2016-12-09,50.21921569401841,50.826542131980425,49.99762374222518,50.506465911865234,7102900.0,0.0,0
2016-12-12,50.49825690821235,51.25331131171868,50.481842341749335,50.91682052612305,5984500.0,0.0,0
2016-12-13,51.154823361206375,51.245098774116606,50.35873416422996,50.87578201293945,8599600.0,0.0,0
2016-12-14,50.514667290431014,51.13019939339505,50.4818381602243,50.61315155029297,5115700.0,0.0,0
2016-12-15,50.71985258488904,50.97427368761625,50.514675185168,50.90040969848633,6416900.0,0.0,0
2016-12-16,50.98247185155221,51.28613661228892,50.74446848251943,51.064544677734375,10555800.0,0.0,0
2016-12-19,51.18764922087033,51.975532698428104,50.98247185155221,51.064544677734375,5976800.0,0.0,0
2016-12-20,51.16303253217606,51.46669418348429,50.67881378134261,51.01530456542969,5751800.0,0.0,0
2016-12-21,51.072750505833085,51.22047846252344,50.41618354874161,50.43259811401367,5498700.0,0.0,0
2016-12-22,50.53929100642579,50.81832922258102,50.35052507198472,50.60494613647461,5626000.0,0.0,0
2016-12-23,50.70343406511369,51.21227623090613,50.44901611297589,51.16303253173828,4795900.0,0.0,0
2016-12-27,51.31075660615973,51.72111134248785,51.22047806324623,51.294342041015625,5396200.0,0.0,0
2016-12-28,51.30255172636604,51.49952339257253,51.089168624504225,51.10558319091797,5190400.0,0.0,0
2016-12-29,51.20407094866906,51.75394800335414,51.20407094866906,51.48311233520508,4990000.0,0.0,0
2016-12-30,51.483104622847904,51.64724714282558,51.220477843186885,51.392826080322266,5999200.0,0.0,0
2017-01-03,51.639038511338406,51.729317054242415,50.83474360391082,51.22047805786133,9328200.0,0.0,0
2017-01-04,51.40924461335503,52.36126754579647,51.40924461335503,51.94270706176758,8674800.0,0.0,0
2017-01-05,52.01656702697381,52.4843711738894,51.72931683434052,52.33664321899414,5359400.0,0.0,0
2017-01-06,52.426929479043466,52.52541375321833,52.131473525760235,52.353065490722656,4722300.0,0.0,0
2017-01-09,52.36126694174441,52.83727683709457,52.3202320917457,52.697757720947266,8794500.0,0.0,0
2017-01-10,52.56645141737351,52.935768225971074,52.336650604686,52.582862854003906,6523500.0,0.0,0
2017-01-11,52.541410965791755,52.765238747004105,50.228527055611394,50.684471130371094,13565200.0,0.64,0
2017-01-12,50.37774956051699,50.924883125967845,50.08760100828925,50.800533294677734,8194400.0,0.0,0
2017-01-13,50.858557887205095,51.73728881703191,50.60986140890613,51.38911437988281,7295100.0,0.0,0
2017-01-17,51.190155919736696,51.43056388868749,50.65131090827422,51.28134536743164,8446700.0,0.0,0
2017-01-18,51.19843731224093,51.51345449801211,50.833682734532694,51.11553955078125,5519400.0,0.0,0
2017-01-19,50.941455735602666,51.29792182576451,50.667887412402926,50.883426666259766,5384200.0,0.0,0
2017-01-20,50.90829656412064,51.206733591975706,50.63473139681828,50.6927604675293,6730000.0,0.0,0
2017-01-23,50.58499217750696,50.783948093113736,50.303135328441314,50.53525161743164,5244700.0,0.0,0
2017-01-24,50.49380674290794,50.51038693091679,49.46585722279242,50.22024154663086,6642000.0,0.0,0
2017-01-25,50.23681206703633,51.09067424601214,50.02127597552659,50.883426666259766,8052800.0,0.0,0
2017-01-26,50.70105450436613,51.314508813177,50.6264452392722,50.79224395751953,7765300.0,0.0,0
2017-01-27,49.73942184448243,50.77565979957581,49.34150684920824,49.73942184448242,14151200.0,0.0,0
2017-01-30,49.664818440242975,50.12905423729892,49.1342650506634,50.09589385986328,7792700.0,0.0,0
2017-01-31,49.74771179464773,50.83369034142082,49.532175685191035,50.659603118896484,8149800.0,0.0,0
2017-02-01,50.62644478617659,50.65131348686949,49.9632530814702,50.47722625732422,5888700.0,0.0,0
2017-02-02,50.27827032708605,50.667893674780586,50.13734031101547,50.47722625732422,5365300.0,0.0,0
2017-02-03,50.48551232498334,50.61815065119236,50.10417437007865,50.29484176635742,6470300.0,0.0,0
2017-02-06,50.16220559925607,50.543543570574506,50.02956726733795,50.27826690673828,5358100.0,0.0,0
2017-02-07,50.27827213943002,50.46064788833106,50.071024526592055,50.20366287231445,4210300.0,0.0,0
2017-02-08,49.85548066620551,50.58499308195074,49.78087140593216,50.17049789428711,5357800.0,0.0,0
2017-02-09,50.170506672697655,50.56842174299687,50.08760572325123,50.43578338623047,4324600.0,0.0,0
2017-02-10,50.444066849064995,50.56841667960962,49.96325403981075,50.08760070800781,5749200.0,0.0,0
2017-02-13,50.22023315724468,50.45234942589795,50.095883349125,50.162200927734375,6396000.0,0.0,0
